version,location,text
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManager.java|(12320,355,<372,0>,<382,70>)","        imgEmpty = createImage(new MemoryImageSource(2, 2, new int[4 * 4], 2,
                2));

        fMain.setIconImage(imgEmpty);
        fMain.addWindowListener(this);

        MenuBar bar = new MenuBar();

        // used shortcuts: CERGTSIUDOLM
        String[] fitems = {
            ""-Connect..."", ""--"", ""-Open Script..."", ""-Save Script..."",
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/server/WebServer.java|(6520,469,<154,0>,<166,72>)","                return;
            }

            props.addProperties(stringProps);
        }

        ServerConfiguration.translateDefaultDatabaseProperty(props);

        // Standard behaviour when started from the command line
        // is to halt the VM when the server shuts down.  This may, of
        // course, be overridden by whatever, if any, security policy
        // is in place.
        ServerConfiguration.translateDefaultNoSystemExitProperty(props);
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/PostgresTransferHelper.java|(3113,275,<87,0>,<97,54>)","        }

        String CompareString = ""nextval(\'\"""" + SeqName + ""\""\'"";

        if (columnType.indexOf(CompareString) >= 0) {

            // We just found a increment
            columnType = ""SERIAL"";
        }

        for (int Idx = 0; Idx < Funcs.length; Idx++) {
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManagerSwing.java|(58307,362,<1650,0>,<1662,30>)","        } catch (SQLException e) {
            lTime = System.currentTimeMillis() - lTime;
            g[0]  = ""SQL Error"";

            gResult.setHead(g);

            String s = e.getMessage();

            s    += "" / Error Code: "" + e.getErrorCode();
            s    += "" / State: "" + e.getSQLState();
            g[0] = s;

            gResult.addRow(g);
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManager.java|(27360,362,<923,0>,<935,30>)","        } catch (SQLException e) {
            lTime = System.currentTimeMillis() - lTime;
            g[0]  = ""SQL Error"";

            gResult.setHead(g);

            String s = e.getMessage();

            s    += "" / Error Code: "" + e.getErrorCode();
            s    += "" / State: "" + e.getSQLState();
            g[0] = s;

            gResult.addRow(g);
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobInputStream.java|(2438,650,<64,0>,<89,5>)","        this.availableLength = offset + length;
        this.currentPosition = offset;
    }

    public int read() throws IOException {

        if (currentPosition >= availableLength) {
            return -1;
        }

        if (buffer == null
                || currentPosition >= bufferOffset + buffer.length) {
            try {
                checkClosed();
                readIntoBuffer();
            } catch (HsqlException e) {
                throw new IOException(e.getMessage());
            }
        }

        int val = buffer[(int) (currentPosition - bufferOffset)] & 0xff;

        currentPosition++;

        return val;
    }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobInputStream.java|(3928,229,<130,0>,<138,31>)","            throw Trace.error(Trace.BLOB_STREAM_IS_CLOSED);
        }
    }

    private void readIntoBuffer() throws HsqlException {

        long readLength = availableLength - currentPosition;

        if (readLength <= 0) {}
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/rowio/RowInputTextLog.java|(9432,250,<369,0>,<378,20>)","            return null;
        }

        return s.equalsIgnoreCase(""TRUE"") ? Boolean.TRUE
                                          : Boolean.FALSE;
    }

    protected Object readOther() throws IOException, HsqlException {

        byte[] data;
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongDeque.java|(3626,179,<124,0>,<130,9>)","        elementCount--;

        if (elementCount == 0) {
            firstindex = endindex = 0;
        } else if (endindex == 0) {
            endindex = list.length;
        }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/dbinfo/DatabaseInformationFull.java|(144879,117,<3762,0>,<3769,5>)","                t.insertSys(row);
            }
        }

        t.setDataReadOnly(true);

        return t;
    }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(2657,285,<79,0>,<97,9>)","    }

    public boolean isLobType() {
        return true;
    }

    public int compare(Object a, Object b) {

        if (a == b) {
            return 0;
        }

        if (a == null) {
            return -1;
        }

        if (b == null) {
            return 1;
        }
"
2007,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcCallableStatementTest.java|(2269,234,<56,0>,<67,32>)","        super(testName);
    }

    protected void setUp() throws Exception {
        super.setUp();
    }

    protected void tearDown() throws Exception {
        super.tearDown();
    }

    public static Test suite() {"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(4062,599,<149,0>,<175,29>)","        }

        public boolean contains(Object o) {
            throw new RuntimeException();
        }

        public Object get(Object key) {
            throw new RuntimeException();
        }

        public boolean add(Object value) {
            throw new RuntimeException();
        }

        public boolean addAll(Collection c) {
            throw new RuntimeException();
        }

        public boolean remove(Object o) {
            throw new RuntimeException();
        }

        public boolean isEmpty() {
            return size() == 0;
        }

        public void clear() {
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(5076,248,<192,0>,<202,41>)","        }

        public boolean add(Object value) {
            throw new RuntimeException();
        }

        public boolean addAll(Collection c) {
            throw new RuntimeException();
        }

        public boolean remove(Object o) {
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/OtherType.java|(1656,174,<35,0>,<40,38>)","import org.hsqldb.HsqlException;
import org.hsqldb.Session;
import org.hsqldb.Token;
import org.hsqldb.Trace;
import org.hsqldb.Types;
import org.hsqldb.lib.StringConverter;
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/Types.java|(30299,629,<867,0>,<879,44>)","            case Types.SQL_INTERVAL_YEAR :
            case Types.SQL_INTERVAL_YEAR_TO_MONTH :
            case Types.SQL_INTERVAL_MONTH :
            case Types.SQL_INTERVAL_DAY :
            case Types.SQL_INTERVAL_DAY_TO_HOUR :
            case Types.SQL_INTERVAL_DAY_TO_MINUTE :
            case Types.SQL_INTERVAL_DAY_TO_SECOND :
            case Types.SQL_INTERVAL_HOUR :
            case Types.SQL_INTERVAL_HOUR_TO_MINUTE :
            case Types.SQL_INTERVAL_HOUR_TO_SECOND :
            case Types.SQL_INTERVAL_MINUTE :
            case Types.SQL_INTERVAL_MINUTE_TO_SECOND :
            case Types.SQL_INTERVAL_SECOND :
"
2007,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcNClobTest.java|(5615,305,<172,0>,<185,5>)","            result.flush();

            assertEquals(1L, clob.length());

            result.close();

            assertEquals(4L, clob.length());

            assertEquals(""Task"", clob.getSubString(1, 4));
        } catch (Exception e) {
            fail(e.getMessage());
        }

    }"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManager.java|(34483,255,<1237,0>,<1248,28>)","        item.setActionCommand(""#"" + iRecent);
        item.addActionListener(this);
        mRecent.insert(item, iRecent);

        iRecent = (iRecent + 1) % iMaxRecent;
    }

    /**
     * Method declaration
     *
     */
    private void initGUI() {
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BinaryType.java|(16235,191,<552,0>,<559,9>)","    }

    public Object concat(Session session, Object a,
                         Object b) throws HsqlException {

        if (a == null || b == null) {
            return null;
        }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/dbinfo/DITableInfo.java|(6348,206,<185,0>,<194,13>)","            case Types.SQL_TIME : {
                size = 8;

                break;
            }
            case Types.SQL_TIMESTAMP : {
                size = 12;

                break;
            }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/DDLParser.java|(50055,134,<1637,0>,<1643,13>)","                    end = true;
                    break;
            }

            if (end) {
                break;
            }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestCacheSize.java|(24706,323,<744,0>,<750,68>)","                ps.setInt(1, random);
                ps.execute();

                if (reportProgress && (i + 1) % 10000 == 0
                        || (slow && (i + 1) % 100 == 0)) {
                    System.out.println(""Update "" + (i + 1) + "" : ""
                                       + sw.elapsedTime() + "" rps: ""
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/ZaurusChoice.java|(3491,170,<113,0>,<118,5>)","        if (b) {
            super.setBackground(Color.white);
        } else {
            super.setBackground(Color.lightGray);
        }    // end of if (b)else
    }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManagerSwing.java|(65935,430,<1931,0>,<1950,9>)","        txtResult.setText(b.toString());
    }

    private void addToRecent(String s) {

        for (int i = 0; i < iMaxRecent; i++) {
            if (s.equals(sRecent[i])) {
                return;
            }
        }

        if (sRecent[iRecent] != null) {
            mRecent.remove(iRecent);
        }

        sRecent[iRecent] = s;

        if (s.length() > 43) {
            s = s.substring(0, 40) + ""..."";
        }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestSql.java|(25095,339,<686,0>,<700,45>)","    }

    protected void tearDown() {

        try {
            connection.close();
        } catch (Exception e) {
            e.printStackTrace();
            System.out.println(""TestSql.tearDown() error: "" + e.getMessage());
        }
    }

    public static void main(String[] argv) {

        TestResult result = new TestResult();
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(4242,228,<150,0>,<161,5>)","    }

    public String convertToSQLString(Object a) {

        if (a == null) {
            return ""NULL"";
        }

        String s = convertToString(a);

        return StringConverter.toQuotedString(s, '\'', true);
    }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcDataSource.java|(10755,1402,<281,0>,<307,5>)","            return (T) this;
        }

        throw Util.invalidArgument(""iface: "" + iface);
    }

//#endif JDBC4

    /**
     * Returns true if this either implements the interface argument or is directly or indirectly a wrapper
     * for an object that does. Returns false otherwise. If this implements the interface then return true,
     * else if this is a wrapper then return the result of recursively calling <code>isWrapperFor</code> on the wrapped
     * object. If this does not implement the interface and is not a wrapper, return false.
     * This method should be implemented as a low-cost operation compared to <code>unwrap</code> so that
     * callers can use this method to avoid expensive <code>unwrap</code> calls that may fail. If this method
     * returns true then calling <code>unwrap</code> with the same argument should succeed.
     *
     * @param iface a Class defining an interface.
     * @return true if this implements the interface or directly or indirectly wraps an object that does.
     * @throws java.sql.SQLException  if an error occurs while determining whether this is a wrapper
     * for an object with the given interface.
     * @since JDK 1.6, HSQLDB 1.8.x
     */
//#ifdef JDBC4
    public boolean isWrapperFor(java.lang.Class<?> iface) throws java.sql.SQLException {
        return (iface != null && iface.isAssignableFrom(this.getClass()));
    }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/Tree.java|(4819,185,<133,0>,<142,5>)","        setLayout(null);

        sbHoriz = new Scrollbar(Scrollbar.HORIZONTAL);

        add(sbHoriz);

        sbVert = new Scrollbar(Scrollbar.VERTICAL);

        add(sbVert);
    }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/DateTimeType.java|(6454,249,<228,0>,<244,23>)","    }

    public int compare(Object a, Object b) {

        if (a == b) {
            return 0;
        }

        if (a == null) {
            return -1;
        }

        if (b == null) {
            return 1;
        }

        switch (type) {
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcStatement.java|(16518,6084,<407,0>,<564,22>)","    }

    /**
     * <!-- start generic documentation -->
     * Retrieves the number of seconds the driver will
     * wait for a <code>Statement</code> object to execute.
     * If the limit is exceeded, a
     * <code>SQLException</code> is thrown.
     * <!-- end generic documentation -->
     *
     * <!-- start release-specific documentation -->
     * <div class=""ReleaseSpecificDocumentation"">
     * <h3>HSQLDB-Specific Information:</h3> <p>
     *
     * To present, HSQLDB always returns zero, meaning there
     * is no limit.
     * </div>
     * <!-- end release-specific documentation -->
     *
     * @return the current query timeout limit in seconds; zero means there is
     *         no limit
     * @exception SQLException if a database access error occurs or
     * this method is called on a closed <code>Statement</code>
     * @see #setQueryTimeout
     */
    public int getQueryTimeout() throws SQLException {

        checkClosed();

        return 0;
    }

    /**
     * <!-- start generic documentation -->
     * Sets the number of seconds the driver will wait for a
     * <code>Statement</code> object to execute to the given number of seconds.
     * If the limit is exceeded, an <code>SQLException</code> is thrown. A JDBC
     * (JDBC4 clarification:)
     * driver must apply this limit to the <code>execute</code>,
     * <code>executeQuery</code> and <code>executeUpdate</code> methods. JDBC driver
     * implementations may also apply this limit to <code>ResultSet</code> methods
     * (consult your driver vendor documentation for details).
     * <!-- end generic documentation -->
     *
     * <!-- start release-specific documentation -->
     * <div class=""ReleaseSpecificDocumentation"">
     * <h3>HSQLDB-Specific Information:</h3> <p>
     *
     * Including 1.8.0.x, calls to this method are ignored; HSQLDB waits an
     * unlimited amount of time for statement execution
     * requests to return.
     * </div>
     * <!-- end release-specific documentation -->
     *
     * @param seconds the new query timeout limit in seconds; zero means
     *        there is no limit
     * @exception SQLException if a database access error occurs,
     * this method is called on a closed <code>Statement</code>
     *            or the condition seconds >= 0 is not satisfied
     * @see #getQueryTimeout
     */
    public void setQueryTimeout(int seconds) throws SQLException {

        checkClosed();

        if (seconds < 0) {
            throw Util.outOfRangeArgument();
        }
    }

    /**
     * <!-- start generic documentation -->
     * Cancels this <code>Statement</code> object if both the DBMS and
     * driver support aborting an SQL statement.
     * This method can be used by one thread to cancel a statement that
     * is being executed by another thread.
     * <!-- end generic documentation -->
     *
     * <!-- start release-specific documentation -->
     * <div class=""ReleaseSpecificDocumentation"">
     * <h3>HSQLDB-Specific Information:</h3> <p>
     *
     * Including 1.8.0.x, HSQLDB does <i>not</i> support aborting an SQL
     * statement; calls to this method are ignored.
     * </div>
     * <!-- end release-specific documentation -->
     *
     * @exception SQLException if a database access error occurs or
     * this method is called on a closed <code>Statement</code>
     * @exception SQLFeatureNotSupportedException if the JDBC driver does not support
     * this method
     */
    public void cancel() throws SQLException {
        checkClosed();
    }

    /**
     * <!-- start generic documentation -->
     * Retrieves the first warning reported by calls on this <code>Statement</code> object.
     * Subsequent <code>Statement</code> object warnings will be chained to this
     * <code>SQLWarning</code> object.
     *
     * <p>The warning chain is automatically cleared each time
     * a statement is (re)executed. This method may not be called on a closed
     * <code>Statement</code> object; doing so will cause an <code>SQLException</code>
     * to be thrown.
     *
     * <P><B>Note:</B> If you are processing a <code>ResultSet</code> object, any
     * warnings associated with reads on that <code>ResultSet</code> object
     * will be chained on it rather than on the <code>Statement</code>
     * object that produced it.
     * <!-- end generic documentation -->
     *
     * <!-- start release-specific documentation -->
     * <div class=""ReleaseSpecificDocumentation"">
     * <h3>HSQLDB-Specific Information:</h3> <p>
     *
     * Including 1.8.0.x, HSQLDB never produces Statement warnings;
     * this method always returns null.
     * </div>
     * <!-- end release-specific documentation -->
     *
     * @return the first <code>SQLWarning</code> object or <code>null</code>
     *         if there are no warnings
     * @exception SQLException if a database access error occurs or
     * this method is called on a closed <code>Statement</code>
     */
    public SQLWarning getWarnings() throws SQLException {

        checkClosed();

        return null;
    }

    /**
     * <!-- start generic documentation -->
     * Clears all the warnings reported on this <code>Statement</code>
     * object. After a call to this method,
     * the method <code>getWarnings</code> will return
     * <code>null</code> until a new warning is reported for this
     * <code>Statement</code> object.
     * <!-- end generic documentation -->
     *
     * <!-- start release-specific documentation -->
     * <div class=""ReleaseSpecificDocumentation"">
     * <h3>HSQLDB-Specific Information:</h3> <p>
     *
     * Including HSQLDB 1.8.0.x, <code>SQLWarning</code> objects are
     * never produced for Statement Objects; calls to this method are
     * ignored.
     * </div>
     * <!-- end release-specific documentation -->
     *
     * @exception SQLException if a database access error occurs or
     * this method is called on a closed <code>Statement</code>
     */
    public void clearWarnings() throws SQLException {
        checkClosed();
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcStatement.java|(38712,1095,<977,0>,<1010,5>)","    }

    /**
     * <!-- start generic documentation -->
     * Empties this <code>Statement</code> object's current list of
     * SQL commands.
     * <P>
     * (JDBC4 clarification:) <p>
     * <B>NOTE:</B>  Support of an ability to batch updates is optional.
     * <!-- start generic documentation -->
     *
     * <!-- start release-specific documentation -->
     * <div class=""ReleaseSpecificDocumentation"">
     * <h3>HSQLDB-Specific Information:</h3> <p>
     *
     * Starting with HSQLDB 1.7.2, this feature is supported.
     * </div>
     * <!-- end release-specific documentation -->
     *
     * @exception SQLException if a database access error occurs,
     *  this method is called on a closed <code>Statement</code> or the
     * driver does not support batch updates
     * @see #addBatch
     * @since JDK 1.2 (JDK 1.1.x developers: read the overview
     *   for jdbcStatement)
     */
    public void clearBatch() throws SQLException {

        checkClosed();

        if (batchResultOut != null) {
            batchResultOut.getNavigator().clear();
        }
    }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/dbinfo/DatabaseInformationMain.java|(48000,117,<1178,0>,<1185,5>)","                t.insertSys(row);
            }
        }

        t.setDataReadOnly(true);

        return t;
    }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/pool/ManagedPoolDataSource.java|(19313,1518,<467,0>,<495,5>)","    public <T> T unwrap(java.lang.Class<T> iface) throws java.sql.SQLException {
        if (isWrapperFor(iface)) {
            return (T) this;
        }

        throw Util.invalidArgument(""iface: "" + iface);
    }

//#endif JDBC4

    /**
     * Returns true if this either implements the interface argument or is directly or indirectly a wrapper
     * for an object that does. Returns false otherwise. If this implements the interface then return true,
     * else if this is a wrapper then return the result of recursively calling <code>isWrapperFor</code> on the wrapped
     * object. If this does not implement the interface and is not a wrapper, return false.
     * This method should be implemented as a low-cost operation compared to <code>unwrap</code> so that
     * callers can use this method to avoid expensive <code>unwrap</code> calls that may fail. If this method
     * returns true then calling <code>unwrap</code> with the same argument should succeed.
     *
     * @param iface a Class defining an interface.
     * @return true if this implements the interface or directly or indirectly wraps an object that does.
     * @throws java.sql.SQLException  if an error occurs while determining whether this is a wrapper
     * for an object with the given interface.
     * @since JDK 1.6, HSQLDB 1.8.x
     */
//#ifdef JDBC4
    public boolean isWrapperFor(java.lang.Class<?> iface) throws java.sql.SQLException {
        return (iface != null && iface.isAssignableFrom(this.getClass()));
    }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/NumberType.java|(16321,205,<525,0>,<533,9>)","        }
    }

    public Object convertToType(Session session, Object a,
                                Type otherType) throws HsqlException {

        if (a == null) {
            return a;
        }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/ClosableByteArrayOutputStream.java|(13844,1417,<394,0>,<445,21>)","    }

    /**
     * Closes this object for further writing. <p>
     *
     * Other operations may continue to succeed until after the first invocation
     * of {@link #free() free()}. <p>
     *
     * @throws java.io.IOException if an I/O error occurs (default: never)
     */
    public synchronized void close() throws IOException {
        closed = true;
    }

    /**
     * Retrieves whether this stream is closed. <p>
     * @return <tt>true</tt> if this stream is closed, else <tt>false</tt>
     */
    public synchronized boolean isClosed() {
        return closed;
    }

    /**
     * Closes this object and releases the underlying buffer for
     * garbage collection. <p>
     *
     * @throws java.io.IOException if an I/O error occurs while closing
     *      this stream (default: never).
     */
    public synchronized void free() throws IOException {
        closed = true;
        freed  = true;
        buf    = null;
        count  = 0;
    }

    /**
     * Retrieves whether this stream is freed. <p>
     *
     * @return <tt>true</tt> if this stream is freed; else <tt>false</tt>.
     */
    public synchronized boolean isFreed() {
        return freed;
    }

    /**
     * Tests whether this stream is closed. <p>
     *
     * @throws java.io.IOException if this stream is closed.
     */
    protected synchronized void checkClosed() throws IOException {
        if (closed) {
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManagerSwing.java|(4321,238,<100,0>,<106,37>)","import java.awt.Toolkit;
import java.awt.event.ActionEvent;
import java.awt.event.ActionListener;
import java.awt.event.KeyEvent;
import java.awt.event.KeyListener;
import java.awt.event.WindowEvent;
import java.awt.event.WindowListener;
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(4194,451,<156,0>,<175,29>)","            throw new RuntimeException();
        }

        public boolean add(Object value) {
            throw new RuntimeException();
        }

        public boolean addAll(Collection c) {
            throw new RuntimeException();
        }

        public boolean remove(Object o) {
            throw new RuntimeException();
        }

        public boolean isEmpty() {
            return size() == 0;
        }

        public void clear() {
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManager.java|(22806,212,<733,0>,<738,29>)","        } else if (s.equals(""Commit"")) {
            try {
                cConn.commit();
            } catch (SQLException e) {}
        } else if (s.equals(""Insert test data"")) {
            insertTestData();
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/SqlFile.java|(85054,304,<2288,0>,<2293,6>)","    private static final String[] oracleSysSchemas = {
        ""SYS"", ""SYSTEM"", ""OUTLN"", ""DBSNMP"", ""OUTLN"", ""MDSYS"", ""ORDSYS"",
        ""ORDPLUGINS"", ""CTXSYS"", ""DSSYS"", ""PERFSTAT"", ""WKPROXY"", ""WKSYS"",
        ""WMSYS"", ""XDB"", ""ANONYMOUS"", ""ODM"", ""ODM_MTR"", ""OLAPSYS"", ""TRACESVR"",
        ""REPADMIN""
    };
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobDataRemoteClient.java|(5663,168,<183,0>,<191,5>)","    }

    //---
    void checkClosed() throws HsqlException {

        if (isClosed()) {
            throw Trace.error(Trace.BLOB_IS_NO_LONGER_VALID);
        }
    }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/CommandParser.java|(25350,306,<885,0>,<895,22>)","            case Token.INSERT :
                cs = compileInsertStatement();
                break;

            case Token.UPDATE :
                cs = compileUpdateStatement();
                break;

            case Token.MERGE :
                cs = compileMergeStatement();
                break;
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntValueHashMap.java|(5330,164,<205,0>,<212,5>)","        Iterator it = t.keySet().iterator();

        while (it.hasNext()) {
            Object key = it.next();

            put(key, t.get(key));
        }
    }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(3248,198,<109,0>,<116,9>)","    }

    public Object convertToType(Session session, Object a,
                                Type otherType) throws HsqlException {

        if (a == null) {
            return null;
        }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/DateTimeType.java|(8356,240,<299,0>,<309,33>)","        }
    }

    public Object convertToType(Session session, Object a,
                                Type otherType) throws HsqlException {

        if (a == null) {
            return a;
        }

        switch (otherType.type) {
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/CharacterType.java|(21971,230,<723,0>,<730,25>)","                          long offset, long length,
                          boolean hasLength) throws HsqlException {

        if (data == null || overlay == null) {
            return null;
        }

        if (!hasLength) {
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(4046,599,<149,0>,<175,29>)","        }

        public boolean contains(Object o) {
            throw new RuntimeException();
        }

        public Object get(Object key) {
            throw new RuntimeException();
        }

        public boolean add(Object value) {
            throw new RuntimeException();
        }

        public boolean addAll(Collection c) {
            throw new RuntimeException();
        }

        public boolean remove(Object o) {
            throw new RuntimeException();
        }

        public boolean isEmpty() {
            return size() == 0;
        }

        public void clear() {
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyHashMap.java|(3696,341,<131,0>,<145,41>)","        }

        public Object get(Object key) {
            throw new RuntimeException();
        }

        public boolean add(Object value) {
            throw new RuntimeException();
        }

        public boolean addAll(Collection c) {
            throw new RuntimeException();
        }

        public boolean remove(Object o) {
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/persist/Logger.java|(13406,153,<439,0>,<444,9>)","            }
        } catch (Exception e) {
            if (Trace.TRACE) {
                Trace.printSystemOut(e.toString());
            }
        }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/CharacterType.java|(16307,129,<516,0>,<523,9>)","        }
    }

    public String convertToSQLString(Object a) {

        if (a == null) {
            return ""NULL"";
        }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcParameterMetaData.java|(10608,1419,<280,0>,<307,5>)","                return (T) this;
            }

            throw Util.invalidArgument(""iface: "" + iface);
        }


//#endif JDBC4

    /**
     * Returns true if this either implements the interface argument or is directly or indirectly a wrapper
     * for an object that does. Returns false otherwise. If this implements the interface then return true,
     * else if this is a wrapper then return the result of recursively calling <code>isWrapperFor</code> on the wrapped
     * object. If this does not implement the interface and is not a wrapper, return false.
     * This method should be implemented as a low-cost operation compared to <code>unwrap</code> so that
     * callers can use this method to avoid expensive <code>unwrap</code> calls that may fail. If this method
     * returns true then calling <code>unwrap</code> with the same argument should succeed.
     *
     * @param iface a Class defining an interface.
     * @return true if this implements the interface or directly or indirectly wraps an object that does.
     * @throws java.sql.SQLException  if an error occurs while determining whether this is a wrapper
     * for an object with the given interface.
     * @since JDK 1.6, HSQLDB 1.8.x
     */
//#ifdef JDBC4
    public boolean isWrapperFor(java.lang.Class<?> iface) throws java.sql.SQLException {
        return (iface != null && iface.isAssignableFrom(this.getClass()));
    }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/Types.java|(29825,248,<854,0>,<860,37>)","            case Types.SQL_CHAR :
            case Types.SQL_NCHAR :
            case Types.SQL_CLOB :
            case Types.NCLOB :
            case Types.SQL_VARBINARY :
            case Types.SQL_VARCHAR :
            case Types.SQL_NVARCHAR :
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/RangeVariableResolver.java|(9919,96,<306,0>,<311,5>)","                        }
                    }
                }
            }
        }
    }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BooleanType.java|(3076,116,<107,0>,<113,9>)","        if (a == null) {
            return -1;
        }

        if (b == null) {
            return 1;
        }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/MultiValueHashMap.java|(4659,451,<170,0>,<189,29>)","            throw new RuntimeException();
        }

        public boolean add(Object value) {
            throw new RuntimeException();
        }

        public boolean addAll(Collection c) {
            throw new RuntimeException();
        }

        public boolean remove(Object o) {
            throw new RuntimeException();
        }

        public boolean isEmpty() {
            return size() == 0;
        }

        public void clear() {
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/NumberType.java|(5293,149,<156,0>,<164,5>)","    }

    public int getSQLGenericTypeNumber() {
        return type;
    }

    public int getSQLSpecificTypeNumber() {
        return type;
    }
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/Types.java|(29730,198,<850,0>,<856,33>)","        switch (type) {

            case Types.SQL_BINARY :
            case Types.SQL_BLOB :
            case Types.SQL_CHAR :
            case Types.SQL_NCHAR :
            case Types.SQL_CLOB :
"
2007,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/pool/ManagedPoolDataSource.java|(19394,1437,<468,0>,<495,5>)","        if (isWrapperFor(iface)) {
            return (T) this;
        }

        throw Util.invalidArgument(""iface: "" + iface);
    }

//#endif JDBC4

    /**
     * Returns true if this either implements the interface argument or is directly or indirectly a wrapper
     * for an object that does. Returns false otherwise. If this implements the interface then return true,
     * else if this is a wrapper then return the result of recursively calling <code>isWrapperFor</code> on the wrapped
     * object. If this does not implement the interface and is not a wrapper, return false.
     * This method should be implemented as a low-cost operation compared to <code>unwrap</code> so that
     * callers can use this method to avoid expensive <code>unwrap</code> calls that may fail. If this method
     * returns true then calling <code>unwrap</code> with the same argument should succeed.
     *
     * @param iface a Class defining an interface.
     * @return true if this implements the interface or directly or indirectly wraps an object that does.
     * @throws java.sql.SQLException  if an error occurs while determining whether this is a wrapper
     * for an object with the given interface.
     * @since JDK 1.6, HSQLDB 1.8.x
     */
//#ifdef JDBC4
    public boolean isWrapperFor(java.lang.Class<?> iface) throws java.sql.SQLException {
        return (iface != null && iface.isAssignableFrom(this.getClass()));
    }
"
